current_path	target_path	package	area	owner	classification	reason	phase	status	notes
packages/agent/docs/primitive-code-cleanup-evidence-manifest.md	packages/agent/docs/primitive-code-cleanup-evidence-manifest.md	agent	packages/agent/docs	agent docs owner	retain_in_place	AHA-9 refreshed current tracked ownership after inventory provenance cleanup.	AHA-9	passed_after_fix	current owner verified; no external HRA plan dependency or open row retained
packages/agent/docs/primitive-code-cleanup-file-inventory.tsv	packages/agent/docs/primitive-code-cleanup-file-inventory.tsv	agent	packages/agent/docs	agent docs owner	retain_in_place	AHA-9 refreshed current tracked ownership after inventory provenance cleanup.	AHA-9	passed_after_fix	current owner verified; no external HRA plan dependency or open row retained
packages/agent/docs/primitive-code-cleanup-inventory.md	packages/agent/docs/primitive-code-cleanup-inventory.md	agent	packages/agent/docs	agent docs owner	retain_in_place	AHA-9 refreshed current tracked ownership after inventory provenance cleanup.	AHA-9	passed_after_fix	current owner verified; no external HRA plan dependency or open row retained
packages/agent/docs/primitive-code-cleanup-scorecard.md	packages/agent/docs/primitive-code-cleanup-scorecard.md	agent	packages/agent/docs	agent docs owner	retain_in_place	AHA-9 refreshed current tracked ownership after inventory provenance cleanup.	AHA-9	passed_after_fix	current owner verified; no external HRA plan dependency or open row retained
packages/agent/docs/primitive-engine-teardown-evidence-manifest.md	packages/agent/docs/primitive-engine-teardown-evidence-manifest.md	agent	packages/agent/docs	agent docs owner	retain_in_place	AHA-9 refreshed current tracked ownership after inventory provenance cleanup.	AHA-9	passed_after_fix	current owner verified; no external HRA plan dependency or open row retained
packages/agent/docs/primitive-engine-teardown-inventory.md	packages/agent/docs/primitive-engine-teardown-inventory.md	agent	packages/agent/docs	agent docs owner	retain_in_place	AHA-9 refreshed current tracked ownership after inventory provenance cleanup.	AHA-9	passed_after_fix	current owner verified; no external HRA plan dependency or open row retained
packages/agent/docs/primitive-engine-teardown-scorecard.md	packages/agent/docs/primitive-engine-teardown-scorecard.md	agent	packages/agent/docs	agent docs owner	retain_in_place	AHA-9 refreshed current tracked ownership after inventory provenance cleanup.	AHA-9	passed_after_fix	current owner verified; no external HRA plan dependency or open row retained
packages/agent/rust-toolchain.toml	packages/agent/rust-toolchain.toml	agent	packages/agent	repo owner	retain_in_place	AHA-9 refreshed current tracked ownership after inventory provenance cleanup.	AHA-9	passed_after_fix	current owner verified; no external HRA plan dependency or open row retained
packages/agent/src/app/bootstrap/config.rs	packages/agent/src/app/bootstrap/config.rs	agent	packages/agent/src/app/bootstrap	rust agent owner	retain_in_place	AHA-9 refreshed current tracked ownership after inventory provenance cleanup.	AHA-9	passed_after_fix	current owner verified; no external HRA plan dependency or open row retained
packages/agent/src/app/bootstrap/disk.rs	packages/agent/src/app/bootstrap/disk.rs	agent	packages/agent/src/app/bootstrap	rust agent owner	retain_in_place	AHA-9 refreshed current tracked ownership after inventory provenance cleanup.	AHA-9	passed_after_fix	current owner verified; no external HRA plan dependency or open row retained
packages/agent/src/app/bootstrap/mod.rs	packages/agent/src/app/bootstrap/mod.rs	agent	packages/agent/src/app/bootstrap	rust agent owner	retain_in_place	AHA-9 refreshed current tracked ownership after inventory provenance cleanup.	AHA-9	passed_after_fix	current owner verified; no external HRA plan dependency or open row retained
packages/agent/src/app/bootstrap/server.rs	packages/agent/src/app/bootstrap/server.rs	agent	packages/agent/src/app/bootstrap	rust agent owner	retain_in_place	AHA-9 refreshed current tracked ownership after inventory provenance cleanup.	AHA-9	passed_after_fix	current owner verified; no external HRA plan dependency or open row retained
packages/agent/src/app/bootstrap/tests.rs	packages/agent/src/app/bootstrap/tests.rs	agent	packages/agent/src/app/bootstrap	rust agent owner	retain_in_place	AHA-9 refreshed current tracked ownership after inventory provenance cleanup.	AHA-9	passed_after_fix	current owner verified; no external HRA plan dependency or open row retained
packages/agent/src/app/cli/mod.rs	packages/agent/src/app/cli/mod.rs	agent	packages/agent/src/app/cli	rust agent owner	retain_in_place	AHA-9 refreshed current tracked ownership after inventory provenance cleanup.	AHA-9	passed_after_fix	current owner verified; no external HRA plan dependency or open row retained
packages/agent/src/app/health/metrics.rs	packages/agent/src/app/health/metrics.rs	agent	packages/agent/src/app/health	rust agent owner	retain_in_place	AHA-9 refreshed current tracked ownership after inventory provenance cleanup.	AHA-9	passed_after_fix	current owner verified; no external HRA plan dependency or open row retained
packages/agent/src/app/health/mod.rs	packages/agent/src/app/health/mod.rs	agent	packages/agent/src/app/health	rust agent owner	retain_in_place	AHA-9 refreshed current tracked ownership after inventory provenance cleanup.	AHA-9	passed_after_fix	current owner verified; no external HRA plan dependency or open row retained
packages/agent/src/app/lifecycle/mod.rs	packages/agent/src/app/lifecycle/mod.rs	agent	packages/agent/src/app/lifecycle	rust agent owner	retain_in_place	AHA-9 refreshed current tracked ownership after inventory provenance cleanup.	AHA-9	passed_after_fix	current owner verified; no external HRA plan dependency or open row retained
packages/agent/src/app/lifecycle/onboarding/mod.rs	packages/agent/src/app/lifecycle/onboarding/mod.rs	agent	packages/agent/src/app/lifecycle/onboarding	rust agent owner	retain_in_place	AHA-9 refreshed current tracked ownership after inventory provenance cleanup.	AHA-9	passed_after_fix	current owner verified; no external HRA plan dependency or open row retained
packages/agent/src/app/lifecycle/shutdown.rs	packages/agent/src/app/lifecycle/shutdown.rs	agent	packages/agent/src/app/lifecycle	rust agent owner	retain_in_place	AHA-9 refreshed current tracked ownership after inventory provenance cleanup.	AHA-9	passed_after_fix	current owner verified; no external HRA plan dependency or open row retained
packages/agent/src/app/mod.rs	packages/agent/src/app/mod.rs	agent	packages/agent/src/app	rust agent owner	retain_in_place	AHA-9 refreshed current tracked ownership after inventory provenance cleanup.	AHA-9	passed_after_fix	current owner verified; no external HRA plan dependency or open row retained
packages/agent/src/domains/agent/context/compaction_engine/mod.rs	packages/agent/src/domains/agent/context/compaction_engine/mod.rs	agent	packages/agent/src/domains/agent/context/compaction_engine	rust agent owner	retain_in_place	AHA-9 refreshed current tracked ownership after inventory provenance cleanup.	AHA-9	passed_after_fix	current owner verified; no external HRA plan dependency or open row retained
packages/agent/src/domains/agent/context/compaction_engine/tests/estimation_orphans.rs	packages/agent/src/domains/agent/context/compaction_engine/tests/estimation_orphans.rs	agent	packages/agent/src/domains/agent/context/compaction_engine/tests	rust agent owner	retain_in_place	AHA-9 refreshed current tracked ownership after inventory provenance cleanup.	AHA-9	passed_after_fix	current owner verified; no external HRA plan dependency or open row retained
packages/agent/src/domains/agent/context/compaction_engine/tests/mod.rs	packages/agent/src/domains/agent/context/compaction_engine/tests/mod.rs	agent	packages/agent/src/domains/agent/context/compaction_engine/tests	rust agent owner	retain_in_place	AHA-9 refreshed current tracked ownership after inventory provenance cleanup.	AHA-9	passed_after_fix	current owner verified; no external HRA plan dependency or open row retained
packages/agent/src/domains/agent/context/compaction_engine/tests/preview_execute.rs	packages/agent/src/domains/agent/context/compaction_engine/tests/preview_execute.rs	agent	packages/agent/src/domains/agent/context/compaction_engine/tests	rust agent owner	retain_in_place	AHA-9 refreshed current tracked ownership after inventory provenance cleanup.	AHA-9	passed_after_fix	current owner verified; no external HRA plan dependency or open row retained
packages/agent/src/domains/agent/context/compaction_engine/tests/split_point.rs	packages/agent/src/domains/agent/context/compaction_engine/tests/split_point.rs	agent	packages/agent/src/domains/agent/context/compaction_engine/tests	rust agent owner	retain_in_place	AHA-9 refreshed current tracked ownership after inventory provenance cleanup.	AHA-9	passed_after_fix	current owner verified; no external HRA plan dependency or open row retained
packages/agent/src/domains/agent/context/compaction_trigger.rs	packages/agent/src/domains/agent/context/compaction_trigger.rs	agent	packages/agent/src/domains/agent/context	rust agent owner	retain_in_place	AHA-9 refreshed current tracked ownership after inventory provenance cleanup.	AHA-9	passed_after_fix	current owner verified; no external HRA plan dependency or open row retained
packages/agent/src/domains/agent/context/constants.rs	packages/agent/src/domains/agent/context/constants.rs	agent	packages/agent/src/domains/agent/context	rust agent owner	retain_in_place	AHA-9 refreshed current tracked ownership after inventory provenance cleanup.	AHA-9	passed_after_fix	current owner verified; no external HRA plan dependency or open row retained
packages/agent/src/domains/agent/context/context_manager/compaction_deps.rs	packages/agent/src/domains/agent/context/context_manager/compaction_deps.rs	agent	packages/agent/src/domains/agent/context/context_manager	rust agent owner	retain_in_place	AHA-9 refreshed current tracked ownership after inventory provenance cleanup.	AHA-9	passed_after_fix	current owner verified; no external HRA plan dependency or open row retained
packages/agent/src/domains/agent/context/context_manager/mod.rs	packages/agent/src/domains/agent/context/context_manager/mod.rs	agent	packages/agent/src/domains/agent/context/context_manager	rust agent owner	retain_in_place	AHA-9 refreshed current tracked ownership after inventory provenance cleanup.	AHA-9	passed_after_fix	current owner verified; no external HRA plan dependency or open row retained
packages/agent/src/domains/agent/context/context_manager/snapshot_deps.rs	packages/agent/src/domains/agent/context/context_manager/snapshot_deps.rs	agent	packages/agent/src/domains/agent/context/context_manager	rust agent owner	retain_in_place	AHA-9 refreshed current tracked ownership after inventory provenance cleanup.	AHA-9	passed_after_fix	current owner verified; no external HRA plan dependency or open row retained
packages/agent/src/domains/agent/context/context_manager/tests.rs	packages/agent/src/domains/agent/context/context_manager/tests.rs	agent	packages/agent/src/domains/agent/context/context_manager	rust agent owner	retain_in_place	AHA-9 refreshed current tracked ownership after inventory provenance cleanup.	AHA-9	passed_after_fix	current owner verified; no external HRA plan dependency or open row retained
packages/agent/src/domains/agent/context/context_snapshot_builder.rs	packages/agent/src/domains/agent/context/context_snapshot_builder.rs	agent	packages/agent/src/domains/agent/context	rust agent owner	retain_in_place	AHA-9 refreshed current tracked ownership after inventory provenance cleanup.	AHA-9	passed_after_fix	current owner verified; no external HRA plan dependency or open row retained
packages/agent/src/domains/agent/context/message_store.rs	packages/agent/src/domains/agent/context/message_store.rs	agent	packages/agent/src/domains/agent/context	rust agent owner	retain_in_place	AHA-9 refreshed current tracked ownership after inventory provenance cleanup.	AHA-9	passed_after_fix	current owner verified; no external HRA plan dependency or open row retained
packages/agent/src/domains/agent/context/mod.rs	packages/agent/src/domains/agent/context/mod.rs	agent	packages/agent/src/domains/agent/context	rust agent owner	retain_in_place	AHA-9 refreshed current tracked ownership after inventory provenance cleanup.	AHA-9	passed_after_fix	current owner verified; no external HRA plan dependency or open row retained
packages/agent/src/domains/agent/context/soul.rs	packages/agent/src/domains/agent/context/soul.rs	agent	packages/agent/src/domains/agent/context	rust agent owner	retain_in_place	AHA-9 refreshed current tracked ownership after inventory provenance cleanup.	AHA-9	passed_after_fix	current owner verified; no external HRA plan dependency or open row retained
packages/agent/src/domains/agent/context/summarizer.rs	packages/agent/src/domains/agent/context/summarizer.rs	agent	packages/agent/src/domains/agent/context	rust agent owner	retain_in_place	AHA-9 refreshed current tracked ownership after inventory provenance cleanup.	AHA-9	passed_after_fix	current owner verified; no external HRA plan dependency or open row retained
packages/agent/src/domains/agent/context/token_estimator.rs	packages/agent/src/domains/agent/context/token_estimator.rs	agent	packages/agent/src/domains/agent/context	rust agent owner	retain_in_place	AHA-9 refreshed current tracked ownership after inventory provenance cleanup.	AHA-9	passed_after_fix	current owner verified; no external HRA plan dependency or open row retained
packages/agent/src/domains/agent/context/types.rs	packages/agent/src/domains/agent/context/types.rs	agent	packages/agent/src/domains/agent/context	rust agent owner	retain_in_place	AHA-9 refreshed current tracked ownership after inventory provenance cleanup.	AHA-9	passed_after_fix	current owner verified; no external HRA plan dependency or open row retained
packages/agent/src/domains/agent/contract.rs	packages/agent/src/domains/agent/contract.rs	agent	packages/agent/src/domains/agent	rust agent owner	retain_in_place	AHA-9 refreshed current tracked ownership after inventory provenance cleanup.	AHA-9	passed_after_fix	current owner verified; no external HRA plan dependency or open row retained
packages/agent/src/domains/agent/deps.rs	packages/agent/src/domains/agent/deps.rs	agent	packages/agent/src/domains/agent	rust agent owner	retain_in_place	AHA-9 refreshed current tracked ownership after inventory provenance cleanup.	AHA-9	passed_after_fix	current owner verified; no external HRA plan dependency or open row retained
packages/agent/src/domains/agent/handlers.rs	packages/agent/src/domains/agent/handlers.rs	agent	packages/agent/src/domains/agent	rust agent owner	retain_in_place	AHA-9 refreshed current tracked ownership after inventory provenance cleanup.	AHA-9	passed_after_fix	current owner verified; no external HRA plan dependency or open row retained
packages/agent/src/domains/agent/loop/capability_invocation_executor/mod.rs	packages/agent/src/domains/agent/loop/capability_invocation_executor/mod.rs	agent	packages/agent/src/domains/agent/loop/capability_invocation_executor	rust agent owner	retain_in_place	AHA-9 refreshed current tracked ownership after inventory provenance cleanup.	AHA-9	passed_after_fix	current owner verified; no external HRA plan dependency or open row retained
packages/agent/src/domains/agent/loop/capability_invocation_executor/tests.rs	packages/agent/src/domains/agent/loop/capability_invocation_executor/tests.rs	agent	packages/agent/src/domains/agent/loop/capability_invocation_executor	rust agent owner	retain_in_place	AHA-9 refreshed current tracked ownership after inventory provenance cleanup.	AHA-9	passed_after_fix	current owner verified; no external HRA plan dependency or open row retained
packages/agent/src/domains/agent/loop/compaction_handler/mod.rs	packages/agent/src/domains/agent/loop/compaction_handler/mod.rs	agent	packages/agent/src/domains/agent/loop/compaction_handler	rust agent owner	retain_in_place	AHA-9 refreshed current tracked ownership after inventory provenance cleanup.	AHA-9	passed_after_fix	current owner verified; no external HRA plan dependency or open row retained
packages/agent/src/domains/agent/loop/compaction_handler/tests.rs	packages/agent/src/domains/agent/loop/compaction_handler/tests.rs	agent	packages/agent/src/domains/agent/loop/compaction_handler	rust agent owner	retain_in_place	AHA-9 refreshed current tracked ownership after inventory provenance cleanup.	AHA-9	passed_after_fix	current owner verified; no external HRA plan dependency or open row retained
packages/agent/src/domains/agent/loop/errors.rs	packages/agent/src/domains/agent/loop/errors.rs	agent	packages/agent/src/domains/agent/loop	rust agent owner	retain_in_place	AHA-9 refreshed current tracked ownership after inventory provenance cleanup.	AHA-9	passed_after_fix	current owner verified; no external HRA plan dependency or open row retained
packages/agent/src/domains/agent/loop/event_emitter.rs	packages/agent/src/domains/agent/loop/event_emitter.rs	agent	packages/agent/src/domains/agent/loop	rust agent owner	retain_in_place	AHA-9 refreshed current tracked ownership after inventory provenance cleanup.	AHA-9	passed_after_fix	current owner verified; no external HRA plan dependency or open row retained
packages/agent/src/domains/agent/loop/mod.rs	packages/agent/src/domains/agent/loop/mod.rs	agent	packages/agent/src/domains/agent/loop	rust agent owner	retain_in_place	AHA-9 refreshed current tracked ownership after inventory provenance cleanup.	AHA-9	passed_after_fix	current owner verified; no external HRA plan dependency or open row retained
packages/agent/src/domains/agent/loop/orchestrator/agent_factory.rs	packages/agent/src/domains/agent/loop/orchestrator/agent_factory.rs	agent	packages/agent/src/domains/agent/loop/orchestrator	rust agent owner	retain_in_place	AHA-9 refreshed current tracked ownership after inventory provenance cleanup.	AHA-9	passed_after_fix	current owner verified; no external HRA plan dependency or open row retained
packages/agent/src/domains/agent/loop/orchestrator/agent_runner.rs	packages/agent/src/domains/agent/loop/orchestrator/agent_runner.rs	agent	packages/agent/src/domains/agent/loop/orchestrator	rust agent owner	retain_in_place	AHA-9 refreshed current tracked ownership after inventory provenance cleanup.	AHA-9	passed_after_fix	current owner verified; no external HRA plan dependency or open row retained
packages/agent/src/domains/agent/loop/orchestrator/capability_invocation_tracker.rs	packages/agent/src/domains/agent/loop/orchestrator/capability_invocation_tracker.rs	agent	packages/agent/src/domains/agent/loop/orchestrator	rust agent owner	retain_in_place	AHA-9 refreshed current tracked ownership after inventory provenance cleanup.	AHA-9	passed_after_fix	current owner verified; no external HRA plan dependency or open row retained
packages/agent/src/domains/agent/loop/orchestrator/core/mod.rs	packages/agent/src/domains/agent/loop/orchestrator/core/mod.rs	agent	packages/agent/src/domains/agent/loop/orchestrator/core	rust agent owner	retain_in_place	AHA-9 refreshed current tracked ownership after inventory provenance cleanup.	AHA-9	passed_after_fix	current owner verified; no external HRA plan dependency or open row retained
packages/agent/src/domains/agent/loop/orchestrator/core/tests.rs	packages/agent/src/domains/agent/loop/orchestrator/core/tests.rs	agent	packages/agent/src/domains/agent/loop/orchestrator/core	rust agent owner	retain_in_place	AHA-9 refreshed current tracked ownership after inventory provenance cleanup.	AHA-9	passed_after_fix	current owner verified; no external HRA plan dependency or open row retained
packages/agent/src/domains/agent/loop/orchestrator/event_persister.rs	packages/agent/src/domains/agent/loop/orchestrator/event_persister.rs	agent	packages/agent/src/domains/agent/loop/orchestrator	rust agent owner	retain_in_place	AHA-9 refreshed current tracked ownership after inventory provenance cleanup.	AHA-9	passed_after_fix	current owner verified; no external HRA plan dependency or open row retained
packages/agent/src/domains/agent/loop/orchestrator/invocation_abort_registry.rs	packages/agent/src/domains/agent/loop/orchestrator/invocation_abort_registry.rs	agent	packages/agent/src/domains/agent/loop/orchestrator	rust agent owner	retain_in_place	AHA-9 refreshed current tracked ownership after inventory provenance cleanup.	AHA-9	passed_after_fix	current owner verified; no external HRA plan dependency or open row retained
packages/agent/src/domains/agent/loop/orchestrator/mod.rs	packages/agent/src/domains/agent/loop/orchestrator/mod.rs	agent	packages/agent/src/domains/agent/loop/orchestrator	rust agent owner	retain_in_place	AHA-9 refreshed current tracked ownership after inventory provenance cleanup.	AHA-9	passed_after_fix	current owner verified; no external HRA plan dependency or open row retained
packages/agent/src/domains/agent/loop/orchestrator/recovery.rs	packages/agent/src/domains/agent/loop/orchestrator/recovery.rs	agent	packages/agent/src/domains/agent/loop/orchestrator	rust agent owner	retain_in_place	AHA-9 refreshed current tracked ownership after inventory provenance cleanup.	AHA-9	passed_after_fix	current owner verified; no external HRA plan dependency or open row retained
packages/agent/src/domains/agent/loop/orchestrator/session_context.rs	packages/agent/src/domains/agent/loop/orchestrator/session_context.rs	agent	packages/agent/src/domains/agent/loop/orchestrator	rust agent owner	retain_in_place	AHA-9 refreshed current tracked ownership after inventory provenance cleanup.	AHA-9	passed_after_fix	current owner verified; no external HRA plan dependency or open row retained
