path	classification	owner	cleanup_row	reason
packages/agent/src/app/bootstrap/mod.rs	support	app_bootstrap	TPC-9	server bootstrap, CLI, health, lifecycle, or shutdown support
packages/agent/src/app/bootstrap/server.rs	support	app_bootstrap	TPC-9	server bootstrap, CLI, health, lifecycle, or shutdown support
packages/agent/src/app/bootstrap/tests.rs	test	test_harness	TPC-10	concern-owned verification or static gate coverage
packages/agent/src/app/bootstrap/tests/cli.rs	test	test_harness	TPC-9	bootstrap CLI and auth-rotate verification split from the broad bootstrap test root
packages/agent/src/app/bootstrap/tests/database.rs	test	test_harness	TPC-9	bootstrap database policy and engine-host storage verification split from the broad bootstrap test root
packages/agent/src/app/bootstrap/tests/provider_auth.rs	test	test_harness	TPC-9	provider auth loading verification split from the broad bootstrap test root
packages/agent/src/app/bootstrap/tests/server_runtime.rs	test	test_harness	TPC-9	server runtime startup and shutdown verification split from the broad bootstrap test root
packages/agent/src/app/bootstrap/tests/source_guards.rs	test	test_harness	TPC-9	bootstrap source-guard verification split from the broad bootstrap test root
packages/agent/src/app/cli/mod.rs	support	app_bootstrap	TPC-9	server bootstrap, CLI, health, lifecycle, or shutdown support
packages/agent/src/app/health/metrics.rs	support	app_bootstrap	TPC-9	server bootstrap, CLI, health, lifecycle, or shutdown support
packages/agent/src/app/health/mod.rs	support	app_bootstrap	TPC-9	server bootstrap, CLI, health, lifecycle, or shutdown support
packages/agent/src/app/lifecycle/mod.rs	support	app_bootstrap	TPC-9	server bootstrap, CLI, health, lifecycle, or shutdown support
packages/agent/src/app/lifecycle/onboarding/mod.rs	support	app_bootstrap	TPC-9	server bootstrap, CLI, health, lifecycle, or shutdown support
packages/agent/src/app/lifecycle/shutdown.rs	support	app_bootstrap	TPC-9	server bootstrap, CLI, health, lifecycle, or shutdown support
packages/agent/src/app/mod.rs	support	app_bootstrap	TPC-9	server bootstrap, CLI, health, lifecycle, or shutdown support
packages/agent/src/domains/agent/context/compaction_engine/mod.rs	implementation	agent_runtime	TPC-6	prompt loop, context, session runtime, or stream implementation
packages/agent/src/domains/agent/context/compaction_engine/tests/estimation_orphans.rs	test	test_harness	TPC-10	concern-owned verification or static gate coverage
packages/agent/src/domains/agent/context/compaction_engine/tests/mod.rs	test	test_harness	TPC-10	concern-owned verification or static gate coverage
packages/agent/src/domains/agent/context/compaction_engine/tests/preview_execute.rs	test	test_harness	TPC-10	concern-owned verification or static gate coverage
packages/agent/src/domains/agent/context/compaction_engine/tests/split_point.rs	test	test_harness	TPC-10	concern-owned verification or static gate coverage
packages/agent/src/domains/agent/context/compaction_trigger.rs	implementation	agent_runtime	TPC-6	prompt loop, context, session runtime, or stream implementation
packages/agent/src/domains/agent/context/constants.rs	implementation	agent_runtime	TPC-6	prompt loop, context, session runtime, or stream implementation
packages/agent/src/domains/agent/context/context_manager/compaction_deps.rs	implementation	agent_runtime	TPC-6	prompt loop, context, session runtime, or stream implementation
packages/agent/src/domains/agent/context/context_manager/mod.rs	implementation	agent_runtime	TPC-6	prompt loop, context, session runtime, or stream implementation
packages/agent/src/domains/agent/context/context_manager/snapshot_deps.rs	implementation	agent_runtime	TPC-6	prompt loop, context, session runtime, or stream implementation
packages/agent/src/domains/agent/context/context_manager/tests.rs	test	test_harness	TPC-10	concern-owned verification or static gate coverage
packages/agent/src/domains/agent/context/context_snapshot_builder.rs	implementation	agent_runtime	TPC-6	prompt loop, context, session runtime, or stream implementation
packages/agent/src/domains/agent/context/message_store.rs	implementation	agent_runtime	TPC-6	prompt loop, context, session runtime, or stream implementation
packages/agent/src/domains/agent/context/mod.rs	implementation	agent_runtime	TPC-6	prompt loop, context, session runtime, or stream implementation
packages/agent/src/domains/agent/context/soul.rs	implementation	agent_runtime	TPC-6	prompt loop, context, session runtime, or stream implementation
packages/agent/src/domains/agent/context/summarizer.rs	implementation	agent_runtime	TPC-6	prompt loop, context, session runtime, or stream implementation
packages/agent/src/domains/agent/context/token_estimator.rs	implementation	agent_runtime	TPC-6	prompt loop, context, session runtime, or stream implementation
packages/agent/src/domains/agent/context/types.rs	implementation	agent_runtime	TPC-6	prompt loop, context, session runtime, or stream implementation
packages/agent/src/domains/agent/contract.rs	implementation	agent_runtime	TPC-6	prompt loop, context, session runtime, or stream implementation
packages/agent/src/domains/agent/deps.rs	implementation	agent_runtime	TPC-6	prompt loop, context, session runtime, or stream implementation
packages/agent/src/domains/agent/handlers.rs	implementation	agent_runtime	TPC-6	prompt loop, context, session runtime, or stream implementation
packages/agent/src/domains/agent/loop/capability_invocation_executor/mod.rs	implementation	agent_runtime	TPC-6	prompt loop, context, session runtime, or stream implementation
packages/agent/src/domains/agent/loop/capability_invocation_executor/grant.rs	implementation	agent_runtime	SACB-10	capability-runtime grant derivation helper split from executor root
packages/agent/src/domains/agent/loop/capability_invocation_executor/tests.rs	test	test_harness	TPC-10	concern-owned verification or static gate coverage
packages/agent/src/domains/agent/loop/compaction_handler/mod.rs	implementation	agent_runtime	TPC-6	prompt loop, context, session runtime, or stream implementation
packages/agent/src/domains/agent/loop/compaction_handler/tests.rs	test	test_harness	TPC-10	concern-owned verification or static gate coverage
packages/agent/src/domains/agent/loop/errors.rs	implementation	agent_runtime	TPC-6	prompt loop, context, session runtime, or stream implementation
packages/agent/src/domains/agent/loop/event_emitter.rs	implementation	agent_runtime	TPC-6	prompt loop, context, session runtime, or stream implementation
packages/agent/src/domains/agent/loop/mod.rs	implementation	agent_runtime	TPC-6	prompt loop, context, session runtime, or stream implementation
packages/agent/src/domains/agent/loop/orchestrator/agent_factory.rs	implementation	agent_runtime	TPC-6	prompt loop, context, session runtime, or stream implementation
packages/agent/src/domains/agent/loop/orchestrator/agent_runner.rs	implementation	agent_runtime	TPC-6	prompt loop, context, session runtime, or stream implementation
packages/agent/src/domains/agent/loop/orchestrator/capability_invocation_tracker.rs	implementation	agent_runtime	TPC-6	prompt loop, context, session runtime, or stream implementation
packages/agent/src/domains/agent/loop/orchestrator/core/mod.rs	implementation	agent_runtime	TPC-6	prompt loop, context, session runtime, or stream implementation
packages/agent/src/domains/agent/loop/orchestrator/core/tests.rs	test	test_harness	TPC-10	concern-owned verification or static gate coverage
packages/agent/src/domains/agent/loop/orchestrator/event_persister.rs	implementation	agent_runtime	TPC-6	prompt loop, context, session runtime, or stream implementation
packages/agent/src/domains/agent/loop/orchestrator/invocation_abort_registry.rs	implementation	agent_runtime	TPC-6	prompt loop, context, session runtime, or stream implementation
packages/agent/src/domains/agent/loop/orchestrator/mod.rs	implementation	agent_runtime	TPC-6	prompt loop, context, session runtime, or stream implementation
packages/agent/src/domains/agent/loop/orchestrator/recovery.rs	implementation	agent_runtime	TPC-6	prompt loop, context, session runtime, or stream implementation
packages/agent/src/domains/agent/loop/orchestrator/session_context.rs	implementation	agent_runtime	TPC-6	prompt loop, context, session runtime, or stream implementation
packages/agent/src/domains/agent/loop/orchestrator/session_manager/mod.rs	implementation	agent_runtime	TPC-6	prompt loop, context, session runtime, or stream implementation
packages/agent/src/domains/agent/loop/orchestrator/session_manager/tests.rs	test	test_harness	TPC-10	concern-owned verification or static gate coverage
packages/agent/src/domains/agent/loop/orchestrator/session_reconstructor.rs	implementation	agent_runtime	TPC-6	prompt loop, context, session runtime, or stream implementation
packages/agent/src/domains/agent/loop/orchestrator/streaming_journal.rs	implementation	agent_runtime	TPC-6	prompt loop, context, session runtime, or stream implementation
packages/agent/src/domains/agent/loop/orchestrator/turn_accumulator/mod.rs	implementation	agent_runtime	TPC-6	prompt loop, context, session runtime, or stream implementation
packages/agent/src/domains/agent/loop/orchestrator/turn_accumulator/tests.rs	test	test_harness	TPC-10	concern-owned verification or static gate coverage
packages/agent/src/domains/agent/loop/pipeline/mod.rs	implementation	agent_runtime	TPC-6	prompt loop, context, session runtime, or stream implementation
packages/agent/src/domains/agent/loop/pipeline/persistence.rs	implementation	agent_runtime	TPC-6	prompt loop, context, session runtime, or stream implementation
packages/agent/src/domains/agent/loop/primitive_surface.rs	implementation	agent_runtime	TPC-6	prompt loop, context, session runtime, or stream implementation
packages/agent/src/domains/agent/loop/profile_runtime.rs	implementation	agent_runtime	TPC-6	prompt loop, context, session runtime, or stream implementation
packages/agent/src/domains/agent/loop/stream_processor/mod.rs	implementation	agent_runtime	TPC-6	prompt loop, context, session runtime, or stream implementation
packages/agent/src/domains/agent/loop/stream_processor/tests/drain.rs	test	test_harness	TPC-10	concern-owned verification or static gate coverage
packages/agent/src/domains/agent/loop/stream_processor/tests/mod.rs	test	test_harness	TPC-10	concern-owned verification or static gate coverage
packages/agent/src/domains/agent/loop/stream_processor/tests/stream_state.rs	test	test_harness	TPC-10	concern-owned verification or static gate coverage
packages/agent/src/domains/agent/loop/stream_state.rs	implementation	agent_runtime	TPC-6	prompt loop, context, session runtime, or stream implementation
packages/agent/src/domains/agent/loop/stream_message.rs	implementation	agent_runtime	P2AER-S2	stream message helper split to keep stream state under the TPC hard budget
packages/agent/src/domains/agent/loop/tron_agent/mod.rs	implementation	agent_runtime	TPC-6	prompt loop, context, session runtime, or stream implementation
packages/agent/src/domains/agent/loop/tron_agent/tests.rs	test	test_harness	TPC-10	concern-owned verification or static gate coverage
packages/agent/src/domains/agent/loop/turn_runner/capability_invocations/mod.rs	implementation	agent_runtime	TPC-6	prompt loop, context, session runtime, or stream implementation
packages/agent/src/domains/agent/loop/turn_runner/capability_invocations/tests.rs	test	test_harness	TPC-10	concern-owned verification or static gate coverage
packages/agent/src/domains/agent/loop/turn_runner/mod.rs	implementation	agent_runtime	TPC-6	prompt loop, context, session runtime, or stream implementation
packages/agent/src/domains/agent/loop/turn_runner/failure.rs	implementation	agent_runtime	P2AER-S2	turn failure helper split to keep turn runner under the TPC hard budget
packages/agent/src/domains/agent/loop/turn_runner/params.rs	implementation	agent_runtime	P2AER-S2	turn parameter contract split to keep turn runner under the TPC hard budget
packages/agent/src/domains/agent/loop/turn_runner/persistence/mod.rs	implementation	agent_runtime	TPC-6	prompt loop, context, session runtime, or stream implementation
packages/agent/src/domains/agent/loop/turn_runner/persistence/tests.rs	test	test_harness	TPC-6	concern-owned persistence verification split from agent loop cleanup
packages/agent/src/domains/agent/loop/turn_runner/provider.rs	implementation	agent_runtime	TPC-6	prompt loop, context, session runtime, or stream implementation
packages/agent/src/domains/agent/loop/turn_runner/result.rs	implementation	agent_runtime	TPC-6	prompt loop, context, session runtime, or stream implementation
packages/agent/src/domains/agent/loop/turn_runner/tests.rs	test	test_harness	TPC-10	concern-owned verification or static gate coverage
packages/agent/src/domains/agent/loop/turn_runner/turn_context.rs	implementation	agent_runtime	TPC-6	prompt loop, context, session runtime, or stream implementation
packages/agent/src/domains/agent/loop/types.rs	implementation	agent_runtime	TPC-6	prompt loop, context, session runtime, or stream implementation
packages/agent/src/domains/agent/mod.rs	implementation	agent_runtime	TPC-6	prompt loop, context, session runtime, or stream implementation
packages/agent/src/domains/agent/prompt/commands.rs	implementation	agent_runtime	TPC-6	prompt loop, context, session runtime, or stream implementation
packages/agent/src/domains/agent/prompt/mod.rs	implementation	agent_runtime	TPC-6	prompt loop, context, session runtime, or stream implementation
packages/agent/src/domains/agent/prompt/prompt.rs	implementation	agent_runtime	TPC-6	prompt loop, context, session runtime, or stream implementation
packages/agent/src/domains/agent/prompt/service.rs	implementation	agent_runtime	TPC-6	prompt loop, context, session runtime, or stream implementation
packages/agent/src/domains/agent/runtime/cleanup.rs	implementation	agent_runtime	TPC-6	prompt loop, context, session runtime, or stream implementation
packages/agent/src/domains/agent/runtime/mod.rs	implementation	agent_runtime	TPC-6	prompt loop, context, session runtime, or stream implementation
packages/agent/src/domains/agent/runtime/runtime/mod.rs	implementation	agent_runtime	TPC-6	prompt loop, context, session runtime, or stream implementation
packages/agent/src/domains/agent/runtime/runtime/session_update.rs	implementation	agent_runtime	TPC-6	prompt loop, context, session runtime, or stream implementation
packages/agent/src/domains/agent/runtime/runtime/user_event.rs	implementation	agent_runtime	TPC-6	prompt loop, context, session runtime, or stream implementation
packages/agent/src/domains/agent/runtime/service/agent_build.rs	implementation	agent_runtime	TPC-6	prompt loop, context, session runtime, or stream implementation
packages/agent/src/domains/agent/runtime/service/completion.rs	implementation	agent_runtime	TPC-6	prompt loop, context, session runtime, or stream implementation
packages/agent/src/domains/agent/runtime/service/context.rs	implementation	agent_runtime	TPC-6	prompt loop, context, session runtime, or stream implementation
packages/agent/src/domains/agent/runtime/service/deps.rs	implementation	agent_runtime	TPC-6	prompt loop, context, session runtime, or stream implementation
packages/agent/src/domains/agent/runtime/service/events.rs	implementation	agent_runtime	TPC-6	prompt loop, context, session runtime, or stream implementation
packages/agent/src/domains/agent/runtime/service/execute.rs	implementation	agent_runtime	TPC-6	prompt loop, context, session runtime, or stream implementation
packages/agent/src/domains/agent/runtime/service/mod.rs	implementation	agent_runtime	TPC-6	prompt loop, context, session runtime, or stream implementation
packages/agent/src/domains/agent/runtime/service/plan.rs	implementation	agent_runtime	TPC-6	prompt loop, context, session runtime, or stream implementation
packages/agent/src/domains/agent/runtime/service/request.rs	implementation	agent_runtime	TPC-6	prompt loop, context, session runtime, or stream implementation
packages/agent/src/domains/agent/runtime/service/spawn.rs	implementation	agent_runtime	TPC-6	prompt loop, context, session runtime, or stream implementation
packages/agent/src/domains/agent/stream.rs	implementation	agent_runtime	TPC-6	prompt loop, context, session runtime, or stream implementation
packages/agent/src/domains/agent/worker.rs	implementation	agent_runtime	TPC-6	prompt loop, context, session runtime, or stream implementation
packages/agent/src/domains/auth/contract.rs	support	auth	TPC-5	credential and OAuth support needed by provider loop
packages/agent/src/domains/auth/credentials/accounts.rs	support	auth	TPC-5	credential and OAuth support needed by provider loop
packages/agent/src/domains/auth/credentials/anthropic.rs	support	auth	TPC-5	credential and OAuth support needed by provider loop
packages/agent/src/domains/auth/credentials/errors.rs	support	auth	TPC-5	credential and OAuth support needed by provider loop
packages/agent/src/domains/auth/credentials/google.rs	support	auth	TPC-5	credential and OAuth support needed by provider loop
packages/agent/src/domains/auth/credentials/mod.rs	support	auth	TPC-5	credential and OAuth support needed by provider loop
packages/agent/src/domains/auth/credentials/openai/mod.rs	support	auth	TPC-5	credential and OAuth support needed by provider loop
packages/agent/src/domains/auth/credentials/openai/tests.rs	test	test_harness	TPC-10	concern-owned verification or static gate coverage
packages/agent/src/domains/auth/credentials/pkce.rs	support	auth	TPC-5	credential and OAuth support needed by provider loop
packages/agent/src/domains/auth/credentials/provider_state.rs	support	auth	TPC-5	credential and OAuth support needed by provider loop
packages/agent/src/domains/auth/credentials/refresh.rs	support	auth	TPC-5	credential and OAuth support needed by provider loop
packages/agent/src/domains/auth/credentials/storage/mod.rs	support	auth	TPC-5	credential and OAuth support needed by provider loop
packages/agent/src/domains/auth/credentials/storage/tests/credentials.rs	test	test_harness	TPC-10	concern-owned verification or static gate coverage
packages/agent/src/domains/auth/credentials/storage/tests/extra_fields.rs	test	test_harness	TPC-10	concern-owned verification or static gate coverage
packages/agent/src/domains/auth/credentials/storage/tests/google.rs	test	test_harness	TPC-10	concern-owned verification or static gate coverage
packages/agent/src/domains/auth/credentials/storage/tests/mod.rs	test	test_harness	TPC-10	concern-owned verification or static gate coverage
packages/agent/src/domains/auth/credentials/types/mod.rs	support	auth	TPC-5	credential and OAuth support needed by provider loop
packages/agent/src/domains/auth/credentials/types/tests.rs	test	test_harness	TPC-5	concern-owned verification split from provider/auth cleanup
packages/agent/src/domains/auth/deps.rs	support	auth	TPC-5	credential and OAuth support needed by provider loop
packages/agent/src/domains/auth/handlers.rs	support	auth	TPC-5	credential and OAuth support needed by provider loop
packages/agent/src/domains/auth/mod.rs	support	auth	TPC-5	credential and OAuth support needed by provider loop
packages/agent/src/domains/auth/oauth/flows.rs	support	auth	TPC-5	credential and OAuth support needed by provider loop
packages/agent/src/domains/auth/oauth/mod.rs	support	auth	TPC-5	credential and OAuth support needed by provider loop
packages/agent/src/domains/auth/oauth/operations.rs	support	auth	TPC-5	credential and OAuth support needed by provider loop
packages/agent/src/domains/auth/stream.rs	support	auth	TPC-5	credential and OAuth support needed by provider loop
packages/agent/src/domains/blob/mod.rs	implementation	domain_worker	TPC-3	retained narrow domain worker implementation
packages/agent/src/domains/capability/contract.rs	primitive	capability_execute	TPC-3	single model-facing execute primitive and operations
packages/agent/src/domains/capability/mod.rs	primitive	capability_execute	TPC-3	single model-facing execute primitive and operations
packages/agent/src/domains/capability/operations/filesystem.rs	primitive	capability_execute	TPC-3	single model-facing execute primitive and operations
packages/agent/src/domains/capability/operations/logs.rs	primitive	capability_execute	TPC-3	single model-facing execute primitive and operations
packages/agent/src/domains/capability/operations/mod.rs	primitive	capability_execute	TPC-3	single model-facing execute primitive and operations
packages/agent/src/domains/capability/operations/process.rs	primitive	capability_execute	TPC-3	single model-facing execute primitive and operations
packages/agent/src/domains/capability/operations/state.rs	primitive	capability_execute	TPC-3	single model-facing execute primitive and operations
packages/agent/src/domains/capability/operations/trace.rs	primitive	capability_execute	TPC-3	single model-facing execute primitive and operations
packages/agent/src/domains/filesystem/contract.rs	implementation	filesystem	Phase1-closeout	Workspace-browser contract retained for approved iOS workspace selection; no model-facing filesystem expansion.
packages/agent/src/domains/filesystem/agent_support.rs	implementation	filesystem	P2AER-Slice4	Filesystem agent toolbox helpers retained as the modular P2AER Slice 4 package; not a new engine primitive.
packages/agent/src/domains/filesystem/agent_tools.rs	implementation	filesystem	P2AER-Slice4	Filesystem agent toolbox operations retained as the modular P2AER Slice 4 package; not a new engine primitive.
packages/agent/src/domains/filesystem/handlers.rs	implementation	filesystem	Phase1-closeout	Workspace-browser handlers retained for approved iOS workspace selection; no model-facing filesystem expansion.
packages/agent/src/domains/filesystem/mod.rs	implementation	filesystem	Phase1-closeout	Workspace-browser domain module retained for approved iOS workspace selection; no model-facing filesystem expansion.
packages/agent/src/domains/filesystem/service.rs	implementation	filesystem	Phase1-closeout	Bounded workspace-browser filesystem service retained for approved iOS workspace selection; no model-facing filesystem expansion.
packages/agent/src/domains/filesystem/tests.rs	test	filesystem	P2AER-Slice4	Filesystem toolbox tests cover path authority, bounded previews, resource evidence, and provider execute boundary.
packages/agent/src/domains/logs/client_logs.rs	implementation	domain_worker	TPC-3	retained narrow domain worker implementation
packages/agent/src/domains/logs/mod.rs	implementation	domain_worker	TPC-3	retained narrow domain worker implementation
packages/agent/src/domains/message/mod.rs	implementation	domain_worker	TPC-3	retained narrow domain worker implementation
packages/agent/src/domains/mod.rs	implementation	domain_worker	TPC-3	retained narrow domain worker implementation
packages/agent/src/domains/model/contract.rs	implementation	model_provider	TPC-5	provider loop, routing, protocol, token, or provider catalog implementation
packages/agent/src/domains/model/deps.rs	implementation	model_provider	TPC-5	provider loop, routing, protocol, token, or provider catalog implementation
packages/agent/src/domains/model/handlers.rs	implementation	model_provider	TPC-5	provider loop, routing, protocol, token, or provider catalog implementation
packages/agent/src/domains/model/mod.rs	implementation	model_provider	TPC-5	provider loop, routing, protocol, token, or provider catalog implementation
packages/agent/src/domains/model/protocol/capability_parsing.rs	implementation	model_provider	TPC-5	provider loop, routing, protocol, token, or provider catalog implementation
packages/agent/src/domains/model/protocol/id_remapping.rs	implementation	model_provider	TPC-5	provider loop, routing, protocol, token, or provider catalog implementation
packages/agent/src/domains/model/protocol/mod.rs	implementation	model_provider	TPC-5	provider loop, routing, protocol, token, or provider catalog implementation
packages/agent/src/domains/model/providers/anthropic/cache_pruning.rs	implementation	model_provider	TPC-5	provider loop, routing, protocol, token, or provider catalog implementation
packages/agent/src/domains/model/providers/anthropic/message_converter/mod.rs	implementation	model_provider	TPC-5	provider loop, routing, protocol, token, or provider catalog implementation
packages/agent/src/domains/model/providers/anthropic/message_converter/tests.rs	test	test_harness	TPC-10	concern-owned verification or static gate coverage
packages/agent/src/domains/model/providers/anthropic/message_sanitizer.rs	implementation	model_provider	TPC-5	provider loop, routing, protocol, token, or provider catalog implementation
packages/agent/src/domains/model/providers/anthropic/mod.rs	implementation	model_provider	TPC-5	provider loop, routing, protocol, token, or provider catalog implementation
packages/agent/src/domains/model/providers/anthropic/provider/mod.rs	implementation	model_provider	TPC-5	provider loop, routing, protocol, token, or provider catalog implementation
packages/agent/src/domains/model/providers/anthropic/provider/tests.rs	test	test_harness	TPC-10	concern-owned verification or static gate coverage
packages/agent/src/domains/model/providers/anthropic/stream_handler/mod.rs	implementation	model_provider	TPC-5	provider loop, routing, protocol, token, or provider catalog implementation
packages/agent/src/domains/model/providers/anthropic/stream_handler/tests.rs	test	test_harness	TPC-10	concern-owned verification or static gate coverage
packages/agent/src/domains/model/providers/anthropic/types/catalog.rs	implementation	model_provider	TPC-5	provider loop, routing, protocol, token, or provider catalog implementation
packages/agent/src/domains/model/providers/anthropic/types/mod.rs	implementation	model_provider	TPC-5	provider loop, routing, protocol, token, or provider catalog implementation
packages/agent/src/domains/model/providers/anthropic/types/stream.rs	implementation	model_provider	TPC-5	provider loop, routing, protocol, token, or provider catalog implementation
packages/agent/src/domains/model/providers/anthropic/types/tests.rs	test	test_harness	TPC-10	concern-owned verification or static gate coverage
packages/agent/src/domains/model/providers/factory/mod.rs	implementation	model_provider	TPC-5	provider loop, routing, protocol, token, or provider catalog implementation
packages/agent/src/domains/model/providers/factory/tests.rs	test	test_harness	TPC-5	concern-owned verification split from provider/auth cleanup
packages/agent/src/domains/model/providers/google/message_converter.rs	implementation	model_provider	TPC-5	provider loop, routing, protocol, token, or provider catalog implementation
packages/agent/src/domains/model/providers/google/mod.rs	implementation	model_provider	TPC-5	provider loop, routing, protocol, token, or provider catalog implementation
packages/agent/src/domains/model/providers/google/provider/mod.rs	implementation	model_provider	TPC-5	provider loop, routing, protocol, token, or provider catalog implementation
packages/agent/src/domains/model/providers/google/provider/tests.rs	test	test_harness	TPC-10	concern-owned verification or static gate coverage
packages/agent/src/domains/model/providers/google/stream_handler.rs	implementation	model_provider	TPC-5	provider loop, routing, protocol, token, or provider catalog implementation
packages/agent/src/domains/model/providers/google/types/mod.rs	implementation	model_provider	TPC-5	provider loop, routing, protocol, token, or provider catalog implementation
packages/agent/src/domains/model/providers/google/types/models.rs	implementation	model_provider	TPC-5	provider model registry implementation owned outside broad type DTOs
packages/agent/src/domains/model/providers/google/types/tests.rs	test	test_harness	TPC-10	concern-owned verification or static gate coverage
packages/agent/src/domains/model/providers/kimi/message_converter.rs	implementation	model_provider	TPC-5	provider loop, routing, protocol, token, or provider catalog implementation
packages/agent/src/domains/model/providers/kimi/mod.rs	implementation	model_provider	TPC-5	provider loop, routing, protocol, token, or provider catalog implementation
packages/agent/src/domains/model/providers/kimi/provider.rs	implementation	model_provider	TPC-5	provider loop, routing, protocol, token, or provider catalog implementation
packages/agent/src/domains/model/providers/kimi/stream_handler/mod.rs	implementation	model_provider	TPC-5	provider loop, routing, protocol, token, or provider catalog implementation
packages/agent/src/domains/model/providers/kimi/stream_handler/tests.rs	test	test_harness	TPC-10	concern-owned verification or static gate coverage
packages/agent/src/domains/model/providers/kimi/types.rs	implementation	model_provider	TPC-5	provider loop, routing, protocol, token, or provider catalog implementation
packages/agent/src/domains/model/providers/minimax/mod.rs	implementation	model_provider	TPC-5	provider loop, routing, protocol, token, or provider catalog implementation
packages/agent/src/domains/model/providers/minimax/provider.rs	implementation	model_provider	TPC-5	provider loop, routing, protocol, token, or provider catalog implementation
packages/agent/src/domains/model/providers/minimax/types.rs	implementation	model_provider	TPC-5	provider loop, routing, protocol, token, or provider catalog implementation
packages/agent/src/domains/model/providers/mod.rs	implementation	model_provider	TPC-5	provider loop, routing, protocol, token, or provider catalog implementation
packages/agent/src/domains/model/providers/ollama/message_converter/mod.rs	implementation	model_provider	TPC-5	provider loop, routing, protocol, token, or provider catalog implementation
packages/agent/src/domains/model/providers/ollama/message_converter/tests.rs	test	test_harness	TPC-10	concern-owned verification or static gate coverage
packages/agent/src/domains/model/providers/ollama/mod.rs	implementation	model_provider	TPC-5	provider loop, routing, protocol, token, or provider catalog implementation
